CustomerId,total_amount,avg_amount,std_amount,transaction_count,fraud_count,ProductCategory,ChannelId,CurrencyCode,is_high_risk
CustomerId_3547,10000.0,5000.0,0.0,2,0,financial_services,ChannelId_1,UGX,0
CustomerId_3548,6000.0,1500.0,4041.451884327381,4,0,financial_services,ChannelId_2,UGX,0
CustomerId_3549,389432.92,7947.610612244897,17599.990748468736,49,0,financial_services,ChannelId_2,UGX,0
CustomerId_355,39000.0,5571.428571428572,6241.184258807054,7,0,airtime,ChannelId_3,UGX,1
CustomerId_3550,37900.0,3790.0,8668.990714033554,10,0,airtime,ChannelId_3,UGX,0
CustomerId_3551,451634.0,2971.2763157894738,5145.392360710746,152,0,airtime,ChannelId_3,UGX,0
CustomerId_3554,10000.0,10000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_3555,287806.0,2302.448,6158.725574410927,125,0,financial_services,ChannelId_2,UGX,0
CustomerId_3556,118950.0,3717.1875,6630.122601102121,32,0,airtime,ChannelId_3,UGX,1
CustomerId_3557,39000.0,2294.1176470588234,3518.073085553243,17,0,airtime,ChannelId_3,UGX,1
CustomerId_3558,46000.0,2000.0,2796.444069138194,23,0,financial_services,ChannelId_2,UGX,0
CustomerId_3559,20000.0,4000.0,6745.368781616021,5,0,airtime,ChannelId_3,UGX,0
CustomerId_356,30850.0,1542.5,2076.4161305885727,20,0,airtime,ChannelId_3,UGX,0
CustomerId_3561,25665.0,1069.375,1251.8241581093118,24,0,financial_services,ChannelId_2,UGX,0
CustomerId_3562,1850.0,264.2857142857143,411.7688325123351,7,0,financial_services,ChannelId_2,UGX,0
CustomerId_3564,13000.0,3250.0,7889.86691902975,4,0,financial_services,ChannelId_2,UGX,1
CustomerId_3566,500.0,500.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_3567,10000.0,10000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_3569,2970.0,424.2857142857143,840.6715003070888,7,0,financial_services,ChannelId_2,UGX,0
CustomerId_357,19000.0,3166.6666666666665,6104.643041707408,6,0,airtime,ChannelId_3,UGX,1
CustomerId_3570,20500.0,10250.0,13788.582233137677,2,0,financial_services,ChannelId_3,UGX,1
CustomerId_3571,7430.0,743.0,1300.9487990608154,10,0,financial_services,ChannelId_2,UGX,0
CustomerId_3572,-10.0,-2.5,707.1244586351119,4,0,financial_services,ChannelId_2,UGX,1
CustomerId_3573,9000.0,4500.0,7778.174593052023,2,0,financial_services,ChannelId_2,UGX,1
CustomerId_3574,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_3575,1189000.0,47560.0,83004.05612579022,25,0,airtime,ChannelId_3,UGX,1
CustomerId_3577,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,0
CustomerId_3578,6600.0,1320.0,2493.453929792969,5,0,financial_services,ChannelId_2,UGX,1
CustomerId_3579,7700.0,2566.6666666666665,2990.5406423142517,3,0,financial_services,ChannelId_2,UGX,0
CustomerId_3581,2650000.0,88333.33333333333,130068.7704926562,30,0,financial_services,ChannelId_3,UGX,0
CustomerId_3582,66665.0,966.1594202898552,1352.4167216199694,69,0,financial_services,ChannelId_2,UGX,0
CustomerId_3583,19000.0,3800.0,6685.805860178712,5,0,airtime,ChannelId_3,UGX,1
CustomerId_3589,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_359,24000.0,2400.0,4087.922591134905,10,0,airtime,ChannelId_3,UGX,1
CustomerId_3590,464308.2,7611.609836065574,20575.27116563072,61,0,airtime,ChannelId_3,UGX,0
CustomerId_3592,4000.0,2000.0,0.0,2,0,financial_services,ChannelId_3,UGX,0
CustomerId_3593,26000.0,13000.0,0.0,2,0,utility_bill,ChannelId_3,UGX,1
CustomerId_3595,17770.0,772.6086956521739,3939.925815396787,23,0,airtime,ChannelId_5,UGX,0
CustomerId_3597,66520.0,2558.4615384615386,3325.9172476869503,26,0,financial_services,ChannelId_3,UGX,0
CustomerId_3599,31080.0,2072.0,1810.3204136284824,15,0,financial_services,ChannelId_2,UGX,0
CustomerId_3600,354772.0,4794.216216216216,6697.207666479563,74,0,airtime,ChannelId_3,UGX,0
CustomerId_3601,80000.0,8888.888888888889,10373.577546396957,9,0,airtime,ChannelId_3,UGX,0
CustomerId_3602,269841.34,1237.8043119266056,2502.7460410494496,218,0,financial_services,ChannelId_2,UGX,0
CustomerId_3605,273650.0,3648.6666666666665,5472.628286331929,75,0,airtime,ChannelId_3,UGX,0
CustomerId_3608,29148.4,1534.1263157894737,2155.014254359174,19,0,financial_services,ChannelId_2,UGX,1
CustomerId_3609,11207.2,933.9333333333334,1578.3446963848107,12,0,airtime,ChannelId_3,UGX,1
CustomerId_361,19000.0,3800.0,6685.805860178712,5,0,airtime,ChannelId_3,UGX,1
CustomerId_3610,74840.0,2414.1935483870966,6410.139766647604,31,0,airtime,ChannelId_3,UGX,0
CustomerId_3611,40963.0,1412.5172413793102,4209.498889592184,29,0,financial_services,ChannelId_2,UGX,0
CustomerId_3613,364103.15,1542.8099576271188,1997.375715409299,236,0,financial_services,ChannelId_2,UGX,0
CustomerId_3614,-10.0,-2.5,707.1244586351119,4,0,financial_services,ChannelId_2,UGX,0
CustomerId_3615,9780.0,3260.0,6714.372643814164,3,0,financial_services,ChannelId_2,UGX,1
CustomerId_3616,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,0
CustomerId_3617,89458.0,7454.833333333333,9691.00653214415,12,0,financial_services,ChannelId_2,UGX,1
CustomerId_362,28000.0,3500.0,3927.922024247863,8,0,financial_services,ChannelId_3,UGX,1
CustomerId_3621,40000.0,4000.0,6164.414002968976,10,0,airtime,ChannelId_3,UGX,0
CustomerId_3622,9000.0,3000.0,1732.0508075688772,3,0,financial_services,ChannelId_3,UGX,0
CustomerId_3623,-510.0,-170.0,762.6925986267338,3,0,financial_services,ChannelId_2,UGX,0
CustomerId_3624,20000.0,4000.0,6745.368781616021,5,0,airtime,ChannelId_1,UGX,0
CustomerId_3625,40000.0,5000.0,7704.358692139331,8,0,airtime,ChannelId_3,UGX,0
CustomerId_3626,50000.0,3571.428571428572,8741.715073003834,14,0,airtime,ChannelId_3,UGX,0
CustomerId_3627,1500.0,1500.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_3628,19000.0,1117.6470588235295,1005.5814823509128,17,0,airtime,ChannelId_3,UGX,0
CustomerId_3629,22000.0,11000.0,12727.922061357856,2,0,financial_services,ChannelId_3,UGX,1
CustomerId_3630,22000.0,11000.0,0.0,2,0,financial_services,ChannelId_3,UGX,1
CustomerId_3631,20000.0,4000.0,6745.368781616021,5,0,airtime,ChannelId_3,UGX,0
CustomerId_3632,6865.0,326.9047619047619,1004.84630191696,21,0,airtime,ChannelId_5,UGX,0
CustomerId_3633,500.0,500.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_3634,2628793.0,1260.811990407674,5388.206927594541,2085,0,airtime,ChannelId_3,UGX,0
CustomerId_3635,349801.96,6360.0356363636365,8861.137664952501,55,0,financial_services,ChannelId_2,UGX,0
CustomerId_3636,339700.0,6660.78431372549,9004.889303736554,51,0,airtime,ChannelId_3,UGX,0
CustomerId_3637,9750.0,696.4285714285714,633.8115121761618,14,0,financial_services,ChannelId_2,UGX,0
CustomerId_3638,780466.16,2309.0714792899407,3696.508363264668,338,0,airtime,ChannelId_3,UGX,0
CustomerId_3639,2000.0,2000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_3641,40000.0,4444.444444444444,6463.573143221772,9,0,airtime,ChannelId_3,UGX,0
CustomerId_3642,100000.0,10000.0,11566.61863582727,10,0,financial_services,ChannelId_2,UGX,0
CustomerId_3643,20000.0,4000.0,6745.368781616021,5,0,airtime,ChannelId_3,UGX,0
CustomerId_3645,180075.0,16370.454545454546,37031.69032764677,11,0,airtime,ChannelId_3,UGX,0
CustomerId_3646,74000.0,24666.666666666668,47961.7903474561,3,0,financial_services,ChannelId_2,UGX,1
CustomerId_3647,490.0,245.0,360.6244584051393,2,0,financial_services,ChannelId_2,UGX,1
CustomerId_3648,157720.0,9277.64705882353,17182.499192278377,17,0,financial_services,ChannelId_2,UGX,0
CustomerId_3649,10000.0,10000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_3650,51740.0,1175.909090909091,2147.032910116828,44,0,financial_services,ChannelId_2,UGX,0
CustomerId_3651,28654.0,1591.888888888889,1951.764386964324,18,0,financial_services,ChannelId_2,UGX,0
CustomerId_3653,100000.0,100000.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_3654,60000.0,4285.714285714285,6169.759644097497,14,0,airtime,ChannelId_3,UGX,0
CustomerId_3655,78250.0,2898.1481481481483,3822.5917879376,27,0,airtime,ChannelId_3,UGX,0
CustomerId_3656,121965.0,1967.1774193548388,5099.360324796111,62,0,financial_services,ChannelId_2,UGX,0
CustomerId_3658,142727.0,3036.744680851064,9445.832795167642,47,0,utility_bill,ChannelId_5,UGX,1
CustomerId_3659,19000.0,3166.6666666666665,7626.707459098367,6,0,airtime,ChannelId_3,UGX,1
CustomerId_366,6000.0,750.0,1306.8500843085037,8,0,airtime,ChannelId_3,UGX,0
CustomerId_3660,500.0,500.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_3663,169800.0,15436.363636363636,10479.148126376756,11,0,utility_bill,ChannelId_3,UGX,0
CustomerId_3664,1000000.0,1000000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_3665,10000.0,5000.0,0.0,2,0,movies,ChannelId_3,UGX,1
CustomerId_3666,20000.0,3333.333333333333,7814.516406449389,6,0,airtime,ChannelId_3,UGX,0
CustomerId_3667,6450.0,1075.0,2159.5346720995244,6,0,financial_services,ChannelId_3,UGX,0
CustomerId_3668,30000.0,5000.0,6511.528238439882,6,0,airtime,ChannelId_3,UGX,0
CustomerId_3670,79916.0,6147.384615384615,10220.080442756323,13,0,financial_services,ChannelId_2,UGX,0
CustomerId_3671,10000.0,10000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_3672,100631.0,949.3490566037736,1936.4220763954029,106,0,airtime,ChannelId_3,UGX,0
CustomerId_3673,10000.0,10000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_3678,98041.0,2042.5208333333333,5493.825151697957,48,0,financial_services,ChannelId_2,UGX,0
CustomerId_368,25000.0,12500.0,10606.601717798212,2,0,financial_services,ChannelId_3,UGX,0
CustomerId_3680,80000.0,4210.526315789473,5779.193978483131,19,0,airtime,ChannelId_3,UGX,0
CustomerId_3681,5000.0,5000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_3682,475.0,237.5,371.23106012293744,2,0,financial_services,ChannelId_2,UGX,1
CustomerId_3683,11875.0,494.7916666666667,604.6908645470565,24,0,financial_services,ChannelId_2,UGX,0
CustomerId_3684,1980.0,396.0,896.7050797224247,5,0,financial_services,ChannelId_2,UGX,0
CustomerId_3685,20000.0,4000.0,6745.368781616021,5,0,airtime,ChannelId_3,UGX,0
CustomerId_3686,1370.0,456.6666666666667,433.1666346030513,3,0,financial_services,ChannelId_2,UGX,1
CustomerId_3687,1500.0,1500.0,0.0,1,0,airtime,ChannelId_3,UGX,0
CustomerId_3688,120000.0,4800.0,6278.269400612454,25,0,airtime,ChannelId_3,UGX,0
CustomerId_3689,40000.0,4444.444444444444,6559.556218051475,9,0,airtime,ChannelId_3,UGX,0
CustomerId_369,80000.0,5000.0,8132.240363721016,16,0,airtime,ChannelId_3,UGX,0
CustomerId_3690,416215.0,10405.375,20076.58801674803,40,0,airtime,ChannelId_3,UGX,0
CustomerId_3691,10000.0,10000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_3693,980.0,490.0,721.2489168102785,2,0,financial_services,ChannelId_2,UGX,0
CustomerId_3694,42840.0,486.8181818181818,498.3975366042733,88,0,financial_services,ChannelId_2,UGX,0
CustomerId_3696,10000.0,1428.571428571429,534.5224838248488,7,0,airtime,ChannelId_3,UGX,1
CustomerId_3697,22010.0,2751.25,3609.572343089968,8,0,financial_services,ChannelId_3,UGX,0
CustomerId_3698,20000.0,4000.0,6745.368781616021,5,0,airtime,ChannelId_3,UGX,0
CustomerId_3700,5000.0,5000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_3701,1062500.0,26562.5,49028.79681031003,40,0,airtime,ChannelId_3,UGX,0
CustomerId_3703,211975.0,4608.152173913043,5578.1469801255735,46,0,financial_services,ChannelId_2,UGX,0
CustomerId_3706,237590.0,2066.0,7717.821600889585,115,0,financial_services,ChannelId_3,UGX,0
CustomerId_3707,120000.0,3428.5714285714284,5476.128485826215,35,0,airtime,ChannelId_3,UGX,0
CustomerId_3708,20000.0,20000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_3711,93432.0,1153.4814814814815,2157.521373654912,81,0,financial_services,ChannelId_2,UGX,0
CustomerId_3712,288260.8,7391.302564102564,9863.598138276637,39,0,airtime,ChannelId_3,UGX,0
CustomerId_3714,26000.0,3714.285714285714,6872.997543873796,7,0,airtime,ChannelId_3,UGX,0
CustomerId_3715,33770.0,993.2352941176472,1092.3861027605835,34,0,airtime,ChannelId_3,UGX,0
CustomerId_3716,67291.0,2803.7916666666665,5767.376345551927,24,0,airtime,ChannelId_3,UGX,0
CustomerId_3717,14840.0,3710.0,4965.52112068814,4,0,financial_services,ChannelId_2,UGX,0
CustomerId_3719,500.0,500.0,0.0,1,0,airtime,ChannelId_3,UGX,0
CustomerId_3720,36494.0,729.88,733.4466478934391,50,0,financial_services,ChannelId_2,UGX,0
CustomerId_3721,28575.0,1190.625,1726.354737401275,24,0,airtime,ChannelId_3,UGX,0
CustomerId_3722,10950.0,2190.0,4444.715963928404,5,0,airtime,ChannelId_3,UGX,1
CustomerId_3723,107000.0,21400.0,26159.12842584783,5,0,data_bundles,ChannelId_3,UGX,0
CustomerId_3724,80000.0,80000.0,0.0,1,0,ticket,ChannelId_3,UGX,1
CustomerId_3725,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_3727,25000.0,5000.0,0.0,5,0,movies,ChannelId_3,UGX,1
CustomerId_3729,73085.0,936.9871794871794,1038.8625709842188,78,0,financial_services,ChannelId_2,UGX,0
CustomerId_373,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,0
CustomerId_3730,449877.0,1757.33203125,3149.477382589143,256,0,airtime,ChannelId_3,UGX,0
CustomerId_3732,4000.0,1333.3333333333333,7767.453465154029,3,0,financial_services,ChannelId_2,UGX,0
CustomerId_3733,5000.0,5000.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_3734,1600.0,800.0,282.842712474619,2,0,financial_services,ChannelId_3,UGX,0
CustomerId_3735,13930.0,995.0,1512.9111011556497,14,0,financial_services,ChannelId_2,UGX,1
CustomerId_3736,50000.0,3846.153846153846,8060.667402539258,13,0,airtime,ChannelId_3,UGX,0
CustomerId_3737,273190.0,4077.462686567165,8756.292695400605,67,0,financial_services,ChannelId_3,UGX,0
CustomerId_3738,3000.0,1000.0,1732.0508075688772,3,0,financial_services,ChannelId_2,UGX,1
CustomerId_3739,500.0,500.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_374,20000.0,4000.0,6745.368781616021,5,0,airtime,ChannelId_3,UGX,0
CustomerId_3741,500.0,500.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_3742,12000.0,12000.0,0.0,1,0,tv,ChannelId_3,UGX,1
CustomerId_3743,2000.0,1000.0,0.0,2,0,airtime,ChannelId_3,UGX,1
CustomerId_3745,44499.0,1435.451612903226,2863.3964661884747,31,0,financial_services,ChannelId_2,UGX,0
CustomerId_3746,34045.0,1791.842105263158,3610.188210901013,19,0,financial_services,ChannelId_2,UGX,0
CustomerId_3749,190000.0,95000.0,0.0,2,0,financial_services,ChannelId_1,UGX,0
CustomerId_3752,-14500.0,-7250.0,8131.727983645296,2,0,airtime,ChannelId_5,UGX,1
CustomerId_3756,7500.0,3750.0,4596.194077712559,2,0,data_bundles,ChannelId_3,UGX,1
CustomerId_3758,92738.0,1973.148936170213,5605.46202563304,47,0,financial_services,ChannelId_2,UGX,0
CustomerId_3759,-25.0,-6.25,707.2172579907818,4,0,financial_services,ChannelId_2,UGX,0
CustomerId_3760,360403.8,2002.243333333333,3935.282334381623,180,0,financial_services,ChannelId_2,UGX,0
CustomerId_3762,30000.0,30000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_3763,27225.0,972.3214285714286,1750.2833009538435,28,0,financial_services,ChannelId_2,UGX,1
CustomerId_3764,500.0,500.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_3765,106579.5,4633.891304347826,5565.447115005312,23,0,financial_services,ChannelId_2,UGX,0
CustomerId_3766,190002.0,1472.8837209302326,2828.8020753820942,129,0,financial_services,ChannelId_2,UGX,0
CustomerId_3767,144925.8,1341.905555555555,2500.352954293376,108,0,financial_services,ChannelId_2,UGX,0
CustomerId_3768,3295000.0,183055.5555555556,185002.5348704626,18,6,airtime,ChannelId_3,UGX,0
CustomerId_3771,80000.0,3809.5238095238096,5784.626587940207,21,0,airtime,ChannelId_3,UGX,0
CustomerId_3774,74000.0,4111.111111111111,6047.740354768284,18,0,airtime,ChannelId_3,UGX,0
CustomerId_3777,20000.0,4000.0,6745.368781616021,5,0,airtime,ChannelId_3,UGX,0
CustomerId_3778,46151.0,2097.7727272727275,3467.305334005181,22,0,financial_services,ChannelId_2,UGX,0
CustomerId_3779,11000.0,1222.2222222222222,1578.0191521158558,9,0,airtime,ChannelId_3,UGX,0
CustomerId_378,40000.0,5714.285714285715,9516.902257112266,7,0,airtime,ChannelId_3,UGX,0
CustomerId_3780,2000.0,2000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_3781,249940.0,5433.478260869565,9272.614929611294,46,0,airtime,ChannelId_3,UGX,0
CustomerId_3782,40000.0,4444.444444444444,6463.573143221772,9,0,airtime,ChannelId_3,UGX,0
CustomerId_3785,20000.0,4000.0,6745.368781616021,5,0,airtime,ChannelId_3,UGX,0
CustomerId_3786,13000.0,2600.0,2190.8902300206646,5,0,financial_services,ChannelId_3,UGX,0
CustomerId_3787,130753.0,5448.041666666667,12065.36904957889,24,0,financial_services,ChannelId_2,UGX,0
CustomerId_3788,128379.5,1458.8579545454545,2268.311376267842,88,0,airtime,ChannelId_3,UGX,0
CustomerId_379,35075.0,1846.0526315789475,3170.28590497738,19,0,financial_services,ChannelId_2,UGX,0
CustomerId_3790,900.0,180.0,843.0599029724993,5,0,financial_services,ChannelId_2,UGX,0
CustomerId_3793,105000.0,35000.0,25980.76211353316,3,0,airtime,ChannelId_3,UGX,1
CustomerId_3794,162276.0,2704.6,9296.65708681516,60,0,financial_services,ChannelId_2,UGX,0
CustomerId_3795,834542.0,8345.42,27427.285124794384,100,0,financial_services,ChannelId_2,UGX,0
CustomerId_3796,500.0,500.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_3797,19750.0,1161.764705882353,1501.4617265106929,17,0,financial_services,ChannelId_2,UGX,0
CustomerId_3799,121500.0,9346.153846153846,18368.83344983269,13,0,financial_services,ChannelId_3,UGX,0
CustomerId_3802,261000.0,3954.5454545454554,5610.325146704802,66,0,airtime,ChannelId_3,UGX,0
CustomerId_3803,125244.0,2664.7659574468084,4331.2625492020525,47,0,financial_services,ChannelId_2,UGX,0
CustomerId_3805,1980.0,396.0,896.7050797224247,5,0,financial_services,ChannelId_2,UGX,1
CustomerId_3806,19800.0,2475.0,2772.5697208804067,8,0,airtime,ChannelId_3,UGX,0
CustomerId_3807,48000.0,6857.142857142857,4140.393356054125,7,0,airtime,ChannelId_3,UGX,0
CustomerId_3808,122361.0,2845.6046511627906,5542.766049801759,43,0,airtime,ChannelId_3,UGX,0
CustomerId_3809,88117.6,1798.3183673469389,2766.4022318161324,49,0,airtime,ChannelId_3,UGX,0
CustomerId_381,201387.0,20138.7,14377.801354480069,10,0,financial_services,ChannelId_2,UGX,0
CustomerId_3810,6850.0,761.1111111111111,1214.4385991523454,9,0,airtime,ChannelId_3,UGX,0
CustomerId_3811,6140.0,472.3076923076923,4370.170007841331,13,0,financial_services,ChannelId_2,UGX,0
CustomerId_3812,20000.0,4000.0,6745.368781616021,5,0,airtime,ChannelId_3,UGX,0
CustomerId_3814,-1000.0,-1000.0,0.0,1,0,financial_services,ChannelId_2,UGX,1
CustomerId_3815,50400.61,950.9549056603772,1356.4906780586762,53,0,financial_services,ChannelId_2,UGX,0
CustomerId_3816,2000.0,1000.0,0.0,2,0,financial_services,ChannelId_3,UGX,1
CustomerId_3817,16530.0,1180.7142857142858,1445.5047789385085,14,0,financial_services,ChannelId_2,UGX,0
CustomerId_3818,63060.0,985.3125,1930.389358496577,64,0,financial_services,ChannelId_2,UGX,0
CustomerId_3819,159000.0,4818.181818181818,6212.158166926296,33,0,airtime,ChannelId_3,UGX,0
CustomerId_382,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_3820,91493.0,1345.485294117647,3690.727959754665,68,0,airtime,ChannelId_3,UGX,0
CustomerId_3824,42400.0,3261.538461538461,3767.689048903952,13,0,airtime,ChannelId_3,UGX,1
CustomerId_3825,64908.0,1442.4,2749.1638596621933,45,0,financial_services,ChannelId_2,UGX,0
CustomerId_3826,190000.0,95000.0,0.0,2,0,financial_services,ChannelId_1,UGX,0
CustomerId_3827,30780.0,603.5294117647059,936.6623159483078,51,0,financial_services,ChannelId_2,UGX,0
CustomerId_3828,10000.0,10000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_3829,16900.0,2816.6666666666665,3206.5038073681853,6,0,airtime,ChannelId_3,UGX,1
CustomerId_383,2000.0,2000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_3830,1940.0,388.0,1145.565362604858,5,0,financial_services,ChannelId_2,UGX,1
CustomerId_3831,216935.0,2971.7123287671234,5517.810255284075,73,0,financial_services,ChannelId_2,UGX,1
CustomerId_3834,38740.0,1047.027027027027,1245.6053077048855,37,0,financial_services,ChannelId_2,UGX,0
CustomerId_3835,13555.0,753.0555555555555,934.0584105820604,18,0,financial_services,ChannelId_2,UGX,0
CustomerId_3836,950.0,237.5,962.0940702446928,4,0,financial_services,ChannelId_2,UGX,1
CustomerId_3838,21230.0,2653.75,3688.859434645271,8,0,airtime,ChannelId_3,UGX,1
CustomerId_3839,19000.0,3800.0,6685.805860178712,5,0,airtime,ChannelId_3,UGX,0
CustomerId_384,10000.0,10000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_3840,-50.0,-10.0,612.5255096728625,5,0,financial_services,ChannelId_2,UGX,0
CustomerId_3841,1980.0,396.0,896.7050797224247,5,0,airtime,ChannelId_3,UGX,0
CustomerId_3842,648860.8,24031.881481481483,42910.19976302063,27,0,airtime,ChannelId_1,UGX,0
CustomerId_3843,20000.0,4000.0,6745.368781616021,5,0,airtime,ChannelId_3,UGX,0
CustomerId_3844,20000.0,4000.0,6745.368781616021,5,0,airtime,ChannelId_3,UGX,0
CustomerId_3845,60871.0,1242.265306122449,2660.394040171416,49,0,financial_services,ChannelId_2,UGX,0
CustomerId_3846,5000.0,5000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_3847,29000.0,4833.333333333333,6493.586579592719,6,0,airtime,ChannelId_3,UGX,1
CustomerId_3848,101000.0,50500.0,70003.57133746821,2,0,financial_services,ChannelId_3,UGX,0
CustomerId_3850,20000.0,3333.333333333333,7814.516406449389,6,0,airtime,ChannelId_3,UGX,0
CustomerId_3855,20000.0,4000.0,6745.368781616021,5,0,airtime,ChannelId_3,UGX,0
CustomerId_3856,70741.0,3723.2105263157896,6109.1189815712505,19,0,financial_services,ChannelId_2,UGX,0
CustomerId_3858,2000.0,2000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_3859,11310.0,870.0,1335.9952594726276,13,0,airtime,ChannelId_3,UGX,1
CustomerId_3860,2000.0,1000.0,0.0,2,0,airtime,ChannelId_3,UGX,1
CustomerId_3862,915.0,130.71428571428572,630.293771264827,7,0,financial_services,ChannelId_2,UGX,0
CustomerId_3863,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_3864,50000.0,4545.454545454545,9026.224419585817,11,0,airtime,ChannelId_3,UGX,0
CustomerId_3866,40000.0,5000.0,8880.154438811458,8,0,airtime,ChannelId_3,UGX,0
CustomerId_3867,870735.0,3189.5054945054944,10814.400430784846,273,0,financial_services,ChannelId_2,UGX,0
CustomerId_3868,9855.0,447.95454545454544,1093.0349394177108,22,0,airtime,ChannelId_3,UGX,0
CustomerId_3869,10000.0,10000.0,0.0,1,0,airtime,ChannelId_3,UGX,0
CustomerId_3870,210400.0,6575.0,8372.420161150461,32,0,airtime,ChannelId_3,UGX,0
CustomerId_3871,25000.0,8333.333333333334,2886.751345948129,3,0,airtime,ChannelId_3,UGX,1
CustomerId_3872,100000.0,9090.90909090909,10212.29205863743,11,0,airtime,ChannelId_3,UGX,0
CustomerId_3873,391656.0,35605.09090909091,43054.566831997145,11,0,airtime,ChannelId_3,UGX,0
CustomerId_3874,58499.6,1360.4558139534884,2274.756581566929,43,0,financial_services,ChannelId_2,UGX,0
CustomerId_3875,97923.0,6994.5,7909.959571519752,14,0,airtime,ChannelId_1,UGX,0
CustomerId_3876,474891.0,1246.4330708661416,3409.446665841721,381,0,financial_services,ChannelId_2,UGX,0
CustomerId_3877,15000.0,7500.0,3535.533905932737,2,0,financial_services,ChannelId_3,UGX,0
CustomerId_3878,128126.0,3559.055555555556,5608.044053955989,36,0,financial_services,ChannelId_2,UGX,0
CustomerId_3879,30000.0,15000.0,7071.067811865475,2,0,financial_services,ChannelId_3,UGX,0
CustomerId_388,294371.0,11774.84,27110.005237427256,25,0,airtime,ChannelId_3,UGX,0
CustomerId_3880,13890.0,555.6,3345.807177149733,25,0,airtime,ChannelId_5,UGX,1
CustomerId_3882,406860.0,1518.134328358209,4454.264274723641,268,0,financial_services,ChannelId_2,UGX,0
CustomerId_3883,174400.0,24914.285714285717,41398.97054160601,7,0,airtime,ChannelId_3,UGX,1
CustomerId_3885,-50.0,-16.666666666666668,1000.4165798972612,3,0,financial_services,ChannelId_2,UGX,0
CustomerId_3888,500.0,500.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_389,99000.0,4950.0,6223.681428729766,20,0,airtime,ChannelId_3,UGX,1
CustomerId_3890,85477.0,1473.7413793103449,2199.966734679484,58,0,financial_services,ChannelId_2,UGX,0
CustomerId_3891,19000.0,3166.6666666666665,6104.643041707408,6,0,airtime,ChannelId_3,UGX,1
CustomerId_3892,20000.0,4000.0,6745.368781616021,5,0,airtime,ChannelId_3,UGX,0
CustomerId_3893,-510.0,-170.0,762.6925986267338,3,0,financial_services,ChannelId_2,UGX,1
CustomerId_3894,129220.0,6153.333333333333,13230.546977858978,21,0,financial_services,ChannelId_2,UGX,0
CustomerId_3897,104000.0,3586.206896551724,7203.755178374036,29,0,airtime,ChannelId_3,UGX,0
CustomerId_3898,1000.0,1000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_390,41524.0,2306.8888888888887,2515.388144271152,18,0,airtime,ChannelId_3,UGX,0
CustomerId_3900,54960.0,1374.0,1719.0509456808295,40,0,financial_services,ChannelId_2,UGX,0
CustomerId_3904,2000.0,2000.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_3905,31000.0,6200.0,7224.956747275377,5,0,financial_services,ChannelId_2,UGX,1
